source,target
140139402,1613604739
140139402,22311903
140139402,71074656
140139402,2362608330
140139402,591955571
140139402,3938173949
368813227,2361826866
368813227,321278412
368813227,1149340585
368813227,916395979678433280
368813227,2379700903
368813227,890187902231162881
368813227,761799487186735105
368813227,1269200970
368813227,2527828914
29471238,104856942
29471238,464781334
29471238,19644592
29471238,14941706
29471238,379962842
1157326694111436801,21931363
1137053426,100220864
91865023,13049362
716362186247917568,2775546781
12397052,127245578
12397052,16786977
12397052,17329538
12397052,18040230
12397052,586032653
12397052,700682730254667776
12397052,798277
12397052,313159915
12397052,2445110005
12397052,3568411
12397052,366812553
12397052,65130553
2260150651,2915427697
2260150651,266173213
2260150651,526114597
2260150651,84860555
2260150651,109596525
776968879,2955596087
776968879,1705202990
776968879,790136510
776968879,19249062
776968879,14885860
362074693,26982602
362074693,39689218
362074693,239672340
362074693,219294551
218899577,25970331
218899577,618336955
218899577,14216203
147518360,170404126
147518360,184477052
147518360,32356800
147518360,2957732800
147518360,77170635
147518360,5485192
147518360,49413866
147518360,212066025
20414217,90552683
20414217,3086155203
20414217,845392971381927936
20414217,1245355310
20414217,953210450
20414217,54645160
20414217,15181734
20414217,172669182
20414217,292670998
190906140,8236062
190906140,10937622
190906140,284241195
190906140,29930037
190906140,172867574
190906140,48567048
28201743,42927636
28201743,21008297
28201743,233205224
859124921330536452,482970120
859124921330536452,497128052
859124921330536452,1057980672105701376
859124921330536452,542495411
859124921330536452,310448901
859124921330536452,4655508975
859124921330536452,1105750003040075776
859124921330536452,1198579950795792386
19114743,105251590
19114743,20154994
19114743,19063323
19114743,78644388
19114743,318531174
19114743,19705747
19114743,707913
19114743,2826858770
19114743,618486711
2188934334,24963961
82465604,24963961
82465604,512700138
82465604,43283406
82465604,23748448
82465604,18378446
82465604,122482029
82465604,6207392
82465604,17029287
2826858770,24963961
2826858770,297047872
2826858770,43283406
348754193,19081001
348754193,89366493
348754193,19341413
348754193,2204034272
348754193,189579869
348754193,97737655
348754193,21295636
39496703,19373710
39496703,16212952
39496703,19081001
39496703,297047872
39496703,14994465
39496703,18159470
16201775,19618527
53178109,21305757
53178109,18342955
19618527,19122675
19618527,14498484
19618527,15020865
19618527,44166798
19618527,19678937
263613462,1691181
263613462,2609001092
263613462,29944465
263613462,96279357
263613462,190615522
954802365944811520,126955629
954802365944811520,294874373
954802365944811520,2886468044
954802365944811520,3379505237
954802365944811520,334006320
212316107,1583815368
212316107,203879364
212316107,44374570
212316107,512942318
212316107,173179432
212316107,1003792476396818437
212316107,894212596425003008
1131979226511478786,357312062
1131979226511478786,1333467482
1131979226511478786,125304737
1131979226511478786,176758255
1131979226511478786,385562752
229989296,38797799
229989296,215052012
229989296,47033057
229989296,395305090
229989296,105137891
229989296,45224548
43568964,138822469
43568964,17717614
43568964,23061619
43568964,1867843520
43568964,2574072036
43568964,120965579
50055701,65691824
50055701,841437061
15862891,487833518
487833518,145607857
2449502355,845139168
2449502355,937524286092464128
2449502355,1401559068
2449502355,1137269405052735488
2449502355,2461734333
2449502355,1169624476365021186
2449502355,1073978545532256257
2449502355,1186886182262726656
2449502355,61704599
2449502355,400053687
894212596425003008,26467791
894212596425003008,202231158
894212596425003008,34227918
894212596425003008,2779857935
894212596425003008,2799714995
894212596425003008,1096089985
894212596425003008,705144110747951105
894212596425003008,981194525556314115
130016268,14119371
130016268,621573
130016268,2802545808
130016268,27033505
130016268,21363569
130016268,2862508295
130016268,15235829
52484614,823905
52484614,47797211
76067316,25838832
76067316,307913305
76067316,2392031700
76067316,3301508964
76067316,1222240146
76067316,18526996
236891946,14982804
236891946,21481343
236891946,20596281
236891946,12369372
20751449,1241581828403793920
20751449,832504781142896644
845687738502385666,27711339
3480106217,1906559318
3480106217,192465021
3480106217,809061287552552961
3480106217,2610468775
3480106217,2790247268
3480106217,2289092282
3480106217,2734576469
3480106217,1961264630
3480106217,1850701152
3480106217,885460386954313728
3480106217,1045304106934571008
121834703,29611918
121834703,301779034
121834703,142839300
121834703,2750195648
83466368,25098482
83466368,157981564
83466368,120176950
83466368,36329597
83466368,26538229
83466368,206717989
83466368,24150634
83466368,304909941
1850701152,301779034
1850701152,1906559318
1850701152,28206360
63036701,1134135503425548290
63036701,555969752
63036701,2927749140
63036701,1082422580638859266
63036701,1120763290710360069
63036701,104721550
63036701,1118857860904030208
63036701,1078059392216584193
63036701,1106574277
63036701,861968040975642624
432895323,190589983
39689218,225553867
17565514,38349184
1621271,20562637
32863252,376502929
32863252,2409543974
32863252,17798031
32863252,259540958
32863252,4580095214
14481746,2190687867
14481746,1839118592
14481746,3249140718
14481746,833944074
14481746,1245355310
14481746,67775291
35885888,356825060
35885888,42799135
35885888,1433427858
35885888,2896114309
35885888,210646332
35885888,2351206340
35885888,2163838652
35563232,231023430
35563232,378932270
35563232,617196939
35563232,3379505237
84061021,467047990
214762415,408791027
214762415,23176276
214762415,19254838
214762415,451429617
757365218,81305054
757365218,743856512
525005120,38679388
525005120,4207961
525005120,19066345
525005120,32468665
525005120,2686834802
3389874434,1943926213
3389874434,2992517678
3389874434,925381374185439232
3389874434,3370581465
3389874434,971339159808892929
3389874434,4714876281
3389874434,2904896338
3389874434,737360778177720322
3389874434,844674496397217792
3389874434,21475850
3389874434,2420379249
3389874434,895371423920902145
3389874434,162780857
3389874434,1104919543665840128
2283164130,807184478
2283164130,3050848246
2283164130,2715466601
2283164130,148270849
2283164130,56774085
2283164130,30948041
2283164130,981849268414754818
2283164130,1140016363748155393
2283164130,1110793382677364737
2283164130,2696578399
863635782,23094875
863635782,2286487057
863635782,16668573
3303030779,40930781
3303030779,281152124
3303030779,84410086
3303030779,35425777
3303030779,1047126211506393088
3303030779,3410539594
3303030779,85238236
3303030779,324673001
3303030779,245685184
3303030779,1096089985
3303030779,732648422117871616
3303030779,696948230773407745
61704599,190618660
61704599,203879364
61704599,1856350404
61704599,188581457
61704599,512942318
987298834098409473,930825211418525696
987298834098409473,2811844098
987298834098409473,2586834118
987298834098409473,735023984
987298834098409473,187518473
987298834098409473,616762833
987298834098409473,744176101774204928
1162028994,1003792476396818437
1162028994,844851511951683584
1162028994,179394815
1162028994,886124456099368960
1162028994,2758370820
1162028994,936628141568806912
1162028994,1022271558
1162028994,1181897121068437505
743473560878972928,2594093873
2921825591,40839292
2921825591,22085184
2921825591,2207476240
2921825591,9027872
2921825591,414153036
2921825591,912419682
2921825591,280633353
2921825591,190958936
2921825591,1560203540
755526167264911361,854015028852174849
755526167264911361,20571353
755526167264911361,925381374185439232
755526167264911361,2180929803
755526167264911361,35425777
755526167264911361,1332176233
755526167264911361,800926209622343680
755526167264911361,880074152119369728
755526167264911361,3370817271
1535609209,141014531
1535609209,1862925290
1535609209,1074971652457488384
1535609209,289292235
1535609209,371848024
1535609209,3404229023
1535609209,1168056870487175168
1535609209,1185292347376050177
1535609209,580602427
1535609209,2247602318
1535609209,1242584630
1311505802,2848375214
1311505802,2997024330
1311505802,47972344
1311505802,3009746018
1311505802,1168056870487175168
1311505802,818790198611841024
1311505802,1185292347376050177
1311505802,1149914491544637440
1311505802,144267313
1311505802,1002753905749442560
1311505802,1242584630
1311505802,3101876689
2848375214,178636787
2848375214,3131929333
2848375214,209083148
2848375214,5442642
2848375214,163153867
2848375214,745492782609928192
2848375214,10855272
2848375214,1074971652457488384
2848375214,3307064162
2848375214,861227612
2848375214,1242584630
1637397061,871323337716355072
1637397061,1074971652457488384
1637397061,17385512
1637397061,786564716927733761
1637397061,371848024
1637397061,786934772190687232
1637397061,1001778008644964352
1637397061,279479375
1637397061,1168056870487175168
1637397061,1185292347376050177
1637397061,1242584630
1174276237084069888,3314776874
1174276237084069888,1166309756
1174276237084069888,835217528
1174276237084069888,43675840
1174276237084069888,1022630462643032064
1174276237084069888,2449898912
1174276237084069888,168391197
1174276237084069888,4441271840
1174276237084069888,15858221
1174276237084069888,878558514313969664
133645653,1650368761
133645653,38840421
133645653,1418460745
133645653,1167909109024350208
133645653,875725379650105344
133645653,717108089477066752
133645653,1115468464465039360
133645653,1168056870487175168
133645653,1185292347376050177
133645653,1050053533569970176
1242584630,871323337716355072
1242584630,836986783699103744
1242584630,924786277404282880
1242584630,141014531
1242584630,17385512
1242584630,786564716927733761
946876486199386112,19661294
2934970723,871323337716355072
2934970723,1862925290
2934970723,1074971652457488384
2934970723,17385512
2934970723,289292235
2934970723,786564716927733761
2934970723,724565674710962176
2934970723,1284758430
2934970723,1168056870487175168
2934970723,1185292347376050177
437104789,2455740283
494945082,100220864
886581187887611904,87170183
1103242370294927360,571964518
1103242370294927360,344718893
1103242370294927360,17914106
1103242370294927360,359814192
1103242370294927360,1566741842
151173405,274119641
151173405,104969057
912583641875800064,138708473
912583641875800064,320662182
2617706604,2584598134
2617706604,513159565
2617706604,317378810
2617706604,2915766225
2617706604,721093982042791936
2617706604,378932270
2617706604,2292488509
38857814,25344376
38857814,1114253221269245952
38857814,1653505536
38857814,335425604
38857814,818737178012450816
38857814,942114668
38857814,842438927269134336
38857814,1563692491
38857814,1023325685337796608
38857814,471953469
2476723388,14465607
2476723388,1063319761
2476723388,14270103
2476723388,958178759219318784
2476723388,722853301134340097
2476723388,16832800
113264575,2190687867
113264575,83185208
113264575,113422725
113264575,4650758924
113264575,2365377655
113264575,1693499504
1887603301,851316548
1887603301,393605516
17596014,24705126
31619861,77725938
31619861,170404126
487736815,128841198
487736815,24699707
487736815,148760908
487736815,62043843
487736815,281892256
487736815,476199422
487736815,153295172
487736815,3358798571
487736815,1322319715
487736815,2202415878
487736815,1703499732
487736815,1649633971
22086481,100220864
2746855882,148760908
1018559038748061696,132104833
1010466720715300864,82137809
1010466720715300864,400053687
1010466720715300864,342021231
1010466720715300864,541502762
714129189994110977,571964518
714129189994110977,256136003
714129189994110977,364830542
714129189994110977,745273
519196613,174646175
519196613,1129649705917603842
519196613,165042413
519196613,2942323270
519196613,1019642336001888257
519196613,1175937822508965890
519196613,1969403034
519196613,1114893286865547265
519196613,2636325582
519196613,1577160728
125854580,988240608
125854580,3062287063
125854580,2500233264
125854580,745492782609928192
125854580,1015580227
125854580,3201012531
125854580,43426858
125854580,719825930655567872
125854580,1104436358464987136
33238876,115622213
864934909961523200,17074822
864934909961523200,44783853
1304378119,57130576
1304378119,612273777
1304378119,492848754
1304378119,2202768198
1304378119,4630827141
1304378119,290416631
1304378119,183068544
1304378119,28700169
82154425,40885516
82154425,2420379249
36197066,1109858767
36197066,851316548
36197066,617196939
36197066,2314968708
36197066,22589921
14465607,99943864
14465607,231023430
14465607,166990746
14465607,1618641848
14465607,18082945
266367864,968569038
266367864,2328759382
266367864,178215906
266367864,1912987044
266367864,580433087
266367864,27008857
266367864,40769584
982360376170958848,275220311
982360376170958848,90379747
982360376170958848,251159611
982360376170958848,414153036
982360376170958848,696948230773407745
941965637005529089,262135667
1048156424956760064,585372692
1048156424956760064,725769614
1048156424956760064,734792746087546881
1048156424956760064,625159168
1048156424956760064,984556232211156993
1714904610,400053687
19400611,49616273
19400611,16273831
19400611,2316246829
19400611,18481050
4914384040,8559342
2316246829,88784440
2316246829,18005085
2316246829,850507814023942144
2316246829,129801213
547969112,1388656794
547969112,24067286
478855762,36528126
14895030,2455740283
14895030,817661098988019712
14895030,393190233
57107167,40918282
57107167,139142269
57107167,2762592056
57107167,1602825937
57107167,1283678520
57107167,578784040
57107167,2786089894
57107167,760640627050700800
57107167,1459230638
57107167,998561898864918530
57107167,2224921806
24727891,176355348
376502929,5252591
376502929,271274768
376502929,230287527
376502929,1673031120
376502929,337511656
376502929,661403
376502929,841096802
376502929,2409543974
376502929,19678937
22657153,238319766
90379747,856288002435420160
90379747,3334843313
90379747,812331150551040000
90379747,5449422
90379747,2948453912
90379747,17020785
90379747,99943864
90379747,2788934088
90379747,151448846
90379747,17423332
723284839,308297673
1394399438,366225283
1394399438,2300503944
24285686,104288093
24285686,37514167
24285686,123417458
24285686,24602560
24285686,130989720
24285686,196395102
24285686,55955180
24285686,170025457
24285686,144921014
14941706,117407834
14941706,589921934
14941706,39927901
14941706,1910442534
14941706,14464766
14941706,971742065922015232
14941706,336611577
14941706,23627469
14941706,108275802
14941706,4836267707
34146256,20710809
48761924,100220864
2150624720,15670515
17717593,18227519
374667569,788819030916292609
374667569,2924593731
862264836306214913,237670274
862264836306214913,15458694
17642330,806347865073315844
17642330,822462665910063105
17642330,25713562
17642330,21651982
17642330,897623110563885056
17642330,793970466532851713
17642330,4862342390
17642330,574834262
743800592,19879313
743800592,1715051
743800592,30614676
743800592,289256940
743800592,8973062
80700514,19661294
80700514,3074470992
130922325,100220864
20565284,100220864
20565284,226662318
20565284,74216411
20565284,29123186
20565284,266635682
776860630934360064,17936793
776860630934360064,1292449110
15962096,38531995
5380672,100220864
5380672,9313022
107225267,116994659
107225267,15441965
107225267,556151596
107225267,277382418
107225267,997629601
107225267,24884768
107225267,106204123
107225267,610659001
21278412,63627909
38531995,2257946473
32452747,625970442
32452747,32431082
32452747,2799179974
32452747,48332693
32452747,3300751913
32452747,1317475561
32452747,26554403
32452747,623876152
44116121,17467699
44116121,154036419
44116121,849106484
844486678324658176,393605516
844486678324658176,997774805511360512
844486678324658176,28768235
844486678324658176,28504319
349804439,16735210
349804439,88034321
349804439,19333738
349804439,187474143
349804439,1096089985
349804439,922305473449041920
349804439,3044111834
91988525,457581637
332638587,100220864
332638587,32789366
42927636,5796972
42927636,18033062
42927636,880142286176231425
42927636,245871948
42927636,14575014
253322962,1216603463561465857
34868950,207923746
34868950,17136315
34868950,178501760
34868950,218149272
34868950,23851073
34868950,867555092995739648
34868950,1088303986971684864
34868950,777528602
34868950,1036989243229396992
34868950,67646648
34868950,420931256
34868950,1622158242
178117805,539004555
178117805,7383122
178117805,862483279
178117805,12449542
178117805,23439801
178117805,22667853
178117805,17427779
17850018,27711339
17850018,44101412
17850018,14216203
17850018,336715401
38232487,7157132
38232487,399404516
7157132,2312494016
7157132,26599573
16736535,6240732
16736535,175624200
16736535,867702739
16736535,15531582
16736535,20690398
16736535,714758552
16736535,21378183
16736535,2232827756
16736535,312937997
16736535,23645599
16736535,228722020
16736535,340298107
61033129,26280712
61033129,15853668
61033129,331908924
61033129,174307074
61033129,3873936134
61033129,1209608880
17028405,912923895111536640
19661294,26347170
19661294,34036028
19661294,221412285
23446496,71026122
42602780,1966921812
42602780,1059273780
42602780,17232815
42602780,1689338184
84353161,20177956
84353161,41142102
363811679,567167802
363811679,2389888200
363811679,85234132
363811679,301779034
363811679,631274178
23006794,100220864
23006794,25743813
23006794,16727535
3004871415,279748698
3004871415,503519565
3004871415,371969954
3004871415,923250113425887238
3004871415,1089146787238215680
3004871415,3784962795
3004871415,748951235844243457
3004871415,1206775624548962306
3004871415,1074698421343305728
3004871415,3085854455
3004871415,109857527
441115772,16827333
441115772,353029369
14791251,17074714
14791251,1144848015959531520
58545637,46475424
58545637,35749264
58545637,21744554
58545637,19595532
58545637,125988399
58545637,3161564275
58545637,188581457
58545637,3344248390
58545637,18957524
17174309,301779034
17174309,152967331
1705991035,380436513
22838300,23976386
22838300,28987332
22838300,35727881
22838300,30513101
22838300,18776605
22838300,47359148
22838300,31369541
22838300,14220688
18776605,23976386
15043204,23378774
15043204,226285866
15043204,700801494186983424
15043204,592210087
15043204,4081481
15043204,1199245453
15043204,197464628
15043204,48730530
2290807873,216618670
2290807873,16672159
637274621,378204367
637274621,928022995964190720
637274621,302231807
637274621,393605516
637274621,515143410
637274621,19570960
788819030916292609,28173550
788819030916292609,18572616
788819030916292609,3238914847
788819030916292609,16547087
788819030916292609,822510151642923009
788819030916292609,899115298997055491
22057949,41468683
22057949,53120768
22057949,20710218
22057949,88763317
465086284,158241495
465086284,995775377275478016
465086284,792660210
122443799,28209292
122443799,14749383
21475850,125447508
21475850,387831555
21475850,30576467
21475850,1591687903
21475850,272058058
225553867,3003754917
225553867,704664219409629184
2162697578,52378823
2162697578,47030292
2162697578,761799487186735105
790019230389248000,45033456
790019230389248000,247977494
790019230389248000,27397922
790019230389248000,899115298997055491
790019230389248000,32856634
2172313469,2572844671
2172313469,2829428812
2172313469,2291428702
2172313469,2430564295
351945287,1108807484
351945287,917606473341067264
351945287,3240223393
351945287,570867466
351945287,1516039273
351945287,27789999
351945287,129801213
176507184,1141417774201184257
176507184,891000584836235265
176507184,1156653746702565382
176507184,1128006492391481344
176507184,2321353982
176507184,4243413513
176507184,1435069141
176507184,151058005
176507184,1430521304
176507184,2232241
176507184,353780675
176507184,214997269
176507184,211301739
176507184,10207502
353780675,15853668
353780675,146556805
353780675,34002876
353780675,3873936134
353780675,1708443876
353780675,214997269
353780675,1141417774201184257
353780675,211301739
312937997,20273398
312937997,18742444
312937997,211301739
214997269,1074448466
214997269,151287563
214997269,983561784110923776
214997269,1449773604
214997269,819218871932612609
214997269,1070519291722809344
214997269,1215788594297819137
214997269,1141417774201184257
214997269,211301739
1141417774201184257,752013190221836288
1141417774201184257,899964091
1141417774201184257,2997324590
1141417774201184257,891000584836235265
1141417774201184257,149966693
1141417774201184257,1156653746702565382
1141417774201184257,1956017742
1141417774201184257,1128006492391481344
2997324590,13348
2997324590,3232765964
2997324590,229256967
2997324590,886025352
2997324590,29169540
2997324590,982040378
2997324590,2372848885
2997324590,4243413513
2997324590,36426816
2997324590,388918211
891000584836235265,146556805
891000584836235265,1209608880
891000584836235265,2865716541
891000584836235265,2344209337
891000584836235265,204870137
891000584836235265,579648949
891000584836235265,234905133
891000584836235265,1220791675
151287563,21621749
151287563,738712291386986497
151287563,194693285
151287563,382342427
151287563,1114707756
151287563,1057609746
151287563,2797935057
151287563,2439256361
151287563,1623072205
151287563,287399939
211301739,21621749
211301739,738712291386986497
211301739,194693285
211301739,284982697
211301739,382342427
211301739,2859077596
123757534,1292449110
879161563,108275802
879161563,2788934088
879161563,486731383
879161563,221497983
879161563,364224436
22677397,27075946
22677397,958805877817069570
123371405,403443988
123371405,917606473341067264
123371405,345298205
123371405,80413939
123371405,102053970
123371405,98701523
123371405,398263783
123371405,744176101774204928
822510151642923009,354133033
822510151642923009,455024343
822510151642923009,28576135
822510151642923009,21316253
822510151642923009,2316003960
822510151642923009,15515169
822510151642923009,609901685
822510151642923009,27075946
1135773778590519296,172654769
1135773778590519296,48065544
1135773778590519296,202231158
1135773778590519296,108042694
1135773778590519296,574616229
1135773778590519296,957132781
1135773778590519296,414153036
31656892,15661871
31656892,405667557
31656892,31652673
31656892,20348377
14645160,377188743
14645160,2176620248
14645160,2609001092
14645160,381289719
14645160,105274463
14645160,25159559
14645160,15030766
14645160,222189121
14645160,21790272
14645160,772471
14645160,279762114
14645160,26618468
14645160,23024053
14645160,78000879
14645160,74411022
14645160,3074470992
14645160,2289092282
17494010,250884927
17494010,5943622
1655877529,18336787
1655877529,790136510
1655877529,33583496
50434933,2286487057
50434933,169215309
50434933,4580095214
50434933,137472360
50434933,761358089991839744
50434933,275221156
50434933,997366953571422208
50434933,20727198
50434933,27075946
50434933,831733929791090688
1269425228,493278212
1269425228,268434223
1269425228,61433111
1269425228,144884794
1269425228,955605308
179932936,115681686
54387680,445289637
54387680,560411184
54387680,395443789
54387680,3527785821
54387680,3424489361
54387680,1170743978221854720
54387680,905328878901657600
54387680,22308099
57982473,17074714
609901685,939985878201618432
3946915763,231023430
3946915763,41160276
928798269878231045,16032925
231023430,56561449
231023430,15207668
231023430,18572616
231023430,2586834118
1065869268,18005085
1065869268,847577707
59804598,307758523
59804598,17530721
59804598,95411613
59804598,1063139975120728065
59804598,306490355
59804598,1488707239
59804598,1101925656
59804598,180670967
59804598,314834823
11518842,275686563
11518842,197962366
2384071,19834221
10876852,15670515
10876852,20562637
10876852,2142731
10876852,164081884
10876852,228722020
10876852,19834221
22536055,269046025
22536055,331283041
22536055,460116210
22536055,8115852
22536055,1143031
22536055,22860615
22536055,4509136039
22536055,311060809
22536055,15466386
32789366,18131961
32789366,35269664
32789366,1108807484
32789366,806347865073315844
32789366,176976565
32789366,340298107
14925700,83166727
19539314,237845487
19539314,834081571493785600
19539314,162691514
19539314,2277202503
156411211,100220864
156411211,14120922
156411211,287735479
156411211,3293406121
69271273,990260540982333440
17467699,14982804
17467699,44215023
17467699,323417384
17467699,284602545
17467699,130496027
17467699,4531076896
45454350,2572844671
45454350,15695513
45454350,293076497
45454350,1584921954
45454350,309414541
45454350,95714666
45454350,248905682
45454350,2396126635
16901643,43989162
16901643,37982492
16901643,284241195
75612668,26618468
162691514,80087710
162691514,204066815
162691514,27971300
162691514,213119979
162691514,36417162
172669182,915619363
172669182,851316548
172669182,94103414
292670998,2401045405
292670998,243371409
292670998,24067286
4165642155,770781940341288960
4165642155,1204649413
4165642155,696948230773407745
4165642155,2163838652
276452562,17844280
276452562,760284345466707968
276452562,30583657
276452562,217546128
276452562,2993230373
347976255,29484644
347976255,19853312
347976255,54412900
347976255,120176950
16264803,23645599
16264803,121291606
16264803,56561449
15772453,2918130479
190589983,14401698
190589983,1204649413
17522884,384910109
17522884,878087280321335298
17522884,492833134
17522884,822462665910063105
17522884,3995778614
17522884,2681213905
17522884,831158096831471618
17522884,14513154
17522884,958805877817069570
17522884,761799487186735105
17522884,930825211418525696
17522884,981194525556314115
1002526165775650817,202396203
1002526165775650817,179245596
1002526165775650817,279762114
1002526165775650817,2471239705
1002526165775650817,3225469931
1002526165775650817,1194770389634895873
1002526165775650817,454513795
1002526165775650817,1074588740239147009
135251922,22720074
135251922,25743813
135251922,334053327
135251922,23112346
135251922,167515631
2257946473,27750488
2257946473,129801213
104198706,7563792
104198706,18227519
3281306976,930552552302792705
31620465,330826792
31620465,791773970034888704
31620465,147944578
31620465,2730264319
2316144061,22450947
2316144061,79320096
2316144061,287413569
2316144061,46681100
2316144061,430775674
3225469931,1493819347
3225469931,845392971381927936
3225469931,21070366
3225469931,430775674
9427572,36528126
9427572,16669075
9427572,135126837
9427572,35218566
9427572,16157855
9427572,232487911
9427572,22667853
9427572,2333707213
383125195,29856819
383125195,770781940341288960
791773970034888704,2449913803
791773970034888704,487119609
791773970034888704,466789572
791773970034888704,273526335
791773970034888704,719662077934243840
791773970034888704,235217558
791773970034888704,98193357
109660695,48399528
109660695,28109359
109660695,23396761
109660695,37344334
109660695,15769327
2401980110,715757297075625984
817661098988019712,166546290
817661098988019712,828613457020870657
817661098988019712,117439544
817661098988019712,307083860
817661098988019712,756663138
817661098988019712,2333707213
817661098988019712,578321883
491748291,455024343
491748291,16989178
491748291,831733929791090688
393190233,56561449
393190233,2286487057
393190233,3027052225
393190233,940368062
393190233,85498982
393190233,98193357
1368478189,22018221
1368478189,1691105335
1368478189,456098892
1368478189,113931336
1085522008471818240,408177579
1085522008471818240,21366823
1085522008471818240,17659206
1085522008471818240,96877126
1085522008471818240,2811664029
1085522008471818240,24896412
1085522008471818240,191014838
1085522008471818240,50937517
1085522008471818240,375522556
1085522008471818240,1832605448
212066025,121656624
212066025,2734953286
212066025,1536488724
212066025,91539866
41868331,24578794
41868331,95749490
41868331,617196939
41868331,172867574
226662318,101825544
226662318,2553151
226662318,2950206855
226662318,189376144
555307309,86141342
615927039,13058772
615927039,73238146
615927039,62851714
615927039,15970050
755113,403443988
755113,38349184
755113,25998087
423223214,3678487752
423223214,943737770715082752
423223214,925381374185439232
423223214,704684662736687104
423223214,371611867
423223214,1047801836370120704
423223214,218782191
423223214,1947009008
451429617,104070078
451429617,2293942237
451429617,18857388
451429617,82364810
451429617,3362936152
451429617,792419333603459072
2924593731,17542901
2924593731,583112820
2924593731,615900983
2924593731,2553930900
2924593731,289548939
2924593731,2446841540
2924593731,461145224
2924593731,1140926532
18342955,86141342
18342955,346878074
18342955,45575375
24963961,41229669
24963961,14363353
24963961,43283406
24963961,236956880
24963961,28206360
24963961,197117628
24963961,1144848015959531520
24963961,3046839802
24963961,745717336334807040
25743813,618486711
22018221,279513123
22018221,22041124
22018221,886032877011558400
22018221,2666961692
22018221,979212105533440000
22018221,872460123125448704
22018221,253357445
22018221,1080588505
22018221,282275320
22018221,235437744
22018221,94103414
22018221,563430757
22018221,27031710
22018221,2286487057
22018221,1433427858
22018221,364224436
22018221,48567048
1016021178,4058142620
1016021178,1962422936
1016021178,989649483993624576
1016021178,30973513
1016021178,3395637394
1016021178,468033318
1016021178,938702706323197953
1016021178,2413857985
1016021178,1081938981074264064
1016021178,186172498
69373980,28109359
69373980,104235481
69373980,167781199
69373980,17193794
69373980,165199036
2681213905,129235890
2681213905,995775377275478016
2681213905,806347865073315844
2681213905,36715753
976995099170062338,28576135
976995099170062338,44425241
976995099170062338,32246010
976995099170062338,121371581
32246010,266991549
32246010,717048221592227840
32246010,20076584
32246010,15071251
32246010,121371581
121371581,29221344
121371581,19649135
121371581,62442994
121371581,706869314746327040
121371581,2611134289
121371581,235217558
60514666,170424259
60514666,50940456
60514666,14342564
60514666,40297195
738267072250028036,19066345
738267072250028036,21744554
738267072250028036,18807671
248414762,100220864
2405194535,100220864
3171712086,24705126
3171712086,14120922
3171712086,2855255702
3171712086,138822469
3171712086,122959195
3171712086,18071358
3171712086,601066439
296612629,2596143056
2574232910,2602959463
2597666894,2602959463
2597666894,4575856758
2597666894,1100927498
24705126,175711277
24705126,832504781142896644
6509832,934281246435405824
743856512,116994659
743856512,27971300
743856512,181493385
743856512,48567048
2190687867,12151932
2190687867,2365377655
2190687867,96940113
2190687867,868264915739529216
2190687867,916993429594402816
222189121,2455740283
222189121,162780857
222189121,704664219409629184
3379505237,2437453647
3379505237,759998089
3379505237,33816313
3379505237,423746336
3379505237,1316877199
3379505237,2169496706
3379505237,885088371281993728
3379505237,716361052099883008
3379505237,744002208920932353
3379505237,164408651
3379505237,563285047
3379505237,272442200
99859136,15225275
99859136,26444593
99859136,132240374
21855785,22906929
21855785,20962674
21855785,45621423
21855785,26179896
21855785,246677188
21855785,137357687
819438354,252753618
211110199,621543
211110199,20348377
211110199,23756134
2217566974,59425706
2217566974,233070139
118122216,76786636
118122216,46875124
50548818,79970951
50548818,329509341
50548818,423237645
50548818,300698069
50548818,336938057
50548818,261395089
50548818,1012766223375982595
50548818,2879096756
1089697480810348544,2953435328
1089697480810348544,2811844098
1089697480810348544,390779926
1089697480810348544,3250613910
2907364388,398593054
838775258245120000,569903813
838775258245120000,382304101
838775258245120000,145766588
838775258245120000,1289847366
838775258245120000,870905992715812865
838775258245120000,2616318013
838775258245120000,176812849
838775258245120000,2199589113
838775258245120000,235115427
838775258245120000,827992081
2879096756,21621749
766071379,2547050562
766071379,15066876
766071379,2811099230
766071379,321774180
766071379,122286770
766071379,917568339299274752
131021790,22209201
131021790,30892730
131021790,197962366
74216411,4153160533
2445110005,99668269
2445110005,809418673207345152
2445110005,1919273035
2445110005,3106130779
2445110005,261395089
2445110005,47462741
1072915220,1175251132681244672
1072915220,863566931508342785
1072915220,148587060
1072915220,449429349
1072915220,1107388774038888449
1072915220,3068550327
1072915220,1425283020
1072915220,4655121991
1072915220,906789849486815232
1072915220,163013938
1072915220,3235871559
106710681,398593054
106710681,54325931
46744791,278235826
1362191299,182458957
1362191299,873190640
1362191299,1236202738557558784
1362191299,2419779335
1362191299,1244659863550136320
1362191299,2547886404
1362191299,108151190
1362191299,30504444
1362191299,143927393
1362191299,4375727547
154221292,963204890842615809
154221292,997620077599035392
3448716797,210792232
3448716797,45452226
3448716797,775887091
3448716797,316577087
3448716797,1417829894
3448716797,4908027275
3448716797,834911994
3448716797,275564493
3448716797,2403063588
22906929,24885558
20962674,42290868
24885558,212560938
24885558,426723697
24885558,38440548
24885558,2618544496
24885558,8683242
24885558,21753919
24885558,1080117824
170965705,153572886
170965705,780072611757723648
170965705,173149432
170965705,852845856319565828
170965705,184409266
170965705,242355136
170965705,802064401
2811559122,802064401
186347409,204151028
186347409,15448383
802064401,204151028
802064401,330826792
802064401,36711678
